Lane 1 Flow (Veh/5 Minutes),Time,Clearance Time in Seconds,Safe
28,4:35,192,1
42,4:40,205,1
35,4:45,170,1
45,4:50,190,1
34,4:55,219,1
51,5:00,532,1
62,5:05,315,1
59,5:10,242,1
67,5:15,515,1
76,5:20,490,1
75,5:25,183,1
79,5:30,518,1
94,5:35,544,1
107,5:40,765,0
111,5:45,700,0
111,5:50,390,0
97,5:55,377,1
110,6:00,334,0
98,6:05,205,1
151,6:10,1214,0
134,6:15,690,0
137,6:20,1098,0
146,6:25,1046,0
145,6:30,1022,0
166,6:35,941,0
166,6:40,953,0
159,6:45,746,0
138,6:50,552,0
137,6:55,874,0
136,7:00,571,0
134,7:05,708,0
97,7:10,503,1
112,7:15,599,0
89,7:20,541,1
82,7:25,552,1
82,7:30,417,1
83,7:35,437,1
82,7:40,296,1
76,7:45,251,1
74,7:50,291,1
65,7:55,423,1
70,8:00,516,1
66,8:05,547,1
59,8:10,415,1
69,8:15,257,1
69,8:20,448,1
62,8:25,461,1
60,8:30,294,1
78,8:35,314,1
59,8:40,326,1
69,8:45,248,1
59,8:50,172,1
74,8:55,403,1
87,9:00,295,1
89,9:05,398,1
87,9:10,526,1
94,9:15,396,1
86,9:20,362,1
134,9:25,700,0
102,9:30,568,0
112,9:35,343,0
110,9:40,518,0
96,9:45,552,1
120,9:50,585,0
108,9:55,857,0
122,10:00,710,0
109,10:05,478,0
107,10:10,480,0
108,10:15,348,0
102,10:20,447,0
115,10:25,585,0
121,10:30,612,0
111,10:35,508,0
118,10:40,920,0
103,10:45,664,0
110,10:50,481,0
110,10:55,827,0
123,11:00,310,0
111,11:05,527,0
96,11:10,432,1
117,11:15,387,0
96,11:20,429,1
111,11:25,397,0
104,11:30,344,0
100,11:35,738,1
98,11:40,391,1
125,11:45,454,0
105,11:50,762,0
113,11:55,398,0
93,12:00,413,1
86,12:05,326,1
41,12:10,281,1
85,12:15,326,1
114,12:20,487,0
99,12:25,337,1
104,12:30,693,0
92,12:35,265,1
101,12:40,465,0
97,12:45,397,1
106,12:50,714,0
107,12:55,806,0
96,13:00,344,1
102,13:05,554,0
107,13:10,630,0
101,13:15,697,0
104,13:20,419,0
97,13:25,333,1
119,13:30,403,0
84,13:35,234,1
100,13:40,724,1
104,13:45,333,0
94,13:50,244,1
78,13:55,450,1
83,14:00,349,1
96,14:05,259,1
86,14:10,511,1
120,14:15,747,0
109,14:20,852,0
108,14:25,615,0
119,14:30,396,0
91,14:35,331,1
113,14:40,499,0
107,14:45,628,0
100,14:50,551,1
105,14:55,509,0
108,15:00,544,0
98,15:05,364,1
103,15:10,871,0
109,15:15,456,0
117,15:20,292,0
104,15:25,327,0
99,15:30,362,1
112,15:35,414,0
113,15:40,689,0
126,15:45,362,0
99,15:50,499,1
100,15:55,534,1
86,16:00,400,1
82,16:05,448,1
93,16:10,260,1
85,16:15,283,1
108,16:20,778,0
81,16:25,486,1
85,16:30,334,1
83,16:35,563,1
89,16:40,417,1
88,16:45,335,1
94,16:50,303,1
90,16:55,283,1
91,17:00,336,1
85,17:05,208,1
76,17:10,219,1
115,17:15,257,0
96,17:20,406,1
95,17:25,279,1
101,17:30,467,0
102,17:35,509,0
92,17:40,446,1
86,17:45,420,1
83,17:50,310,1
66,17:55,423,1
59,18:00,604,1
76,18:05,480,1
78,18:10,260,1
83,18:15,269,1
89,18:20,447,1
58,18:25,473,1
75,18:30,461,1
93,18:35,498,1
78,18:40,393,1
86,18:45,253,1
75,18:50,272,1
80,18:55,514,1
79,19:00,277,1
83,19:05,575,1
81,19:10,349,1
66,19:15,518,1
84,19:20,430,1
77,19:25,487,1
76,19:30,540,1
86,19:35,257,1
62,19:40,341,1
69,19:45,415,1
82,19:50,371,1
55,19:55,305,1
75,20:00,382,1
53,20:05,267,1
73,20:10,308,1
69,20:15,439,1
61,20:20,313,1
68,20:25,561,1
55,20:30,472,1
58,20:35,387,1
54,20:40,329,1
57,20:45,423,1
41,20:50,263,1
59,20:55,416,1
53,21:00,383,1
39,21:05,200,1
56,21:10,484,1
58,21:15,443,1
54,21:20,471,1
44,21:25,160,1
39,21:30,179,1
42,21:35,150,1
44,21:40,235,1
43,21:45,218,1
37,21:50,183,1
37,21:55,166,1
38,22:00,263,1
41,22:05,167,1
39,22:10,251,1
33,22:15,222,1
29,22:20,235,1
25,22:25,163,1
22,22:30,205,1
33,22:35,198,1
29,22:40,155,1
32,22:45,238,1
30,22:50,159,1
22,22:55,286,1
23,23:00,232,1
22,23:05,201,1
25,23:10,234,1
17,23:15,212,1
13,23:20,181,1
25,23:25,277,1
13,23:30,180,1
22,23:35,207,1
11,23:40,245,1
23,23:45,231,1
10,23:50,192,1
16,23:55,167,1
17,0:00,163,1
7,0:05,167,1
10,0:10,181,1
18,0:15,138,1
22,0:20,274,1
11,0:25,150,1
6,0:30,202,1
7,0:35,224,1
7,0:40,177,1
12,0:45,200,1
4,0:50,258,1
8,0:55,256,1
6,1:00,243,1
13,1:05,165,1
10,1:10,199,1
7,1:15,148,1
10,1:20,147,1
9,1:25,161,1
6,1:30,168,1
8,1:35,209,1
7,1:40,140,1
9,1:45,232,1
1,1:50,163,1
3,1:55,216,1
5,2:00,165,1
7,2:05,223,1
2,2:10,129,1
5,2:15,260,1
4,2:20,206,1
3,2:25,174,1
5,2:30,174,1
2,2:35,223,1
9,2:40,130,1
4,2:45,209,1
0,2:50,176,1
3,2:55,251,1
6,3:00,125,1
5,3:05,123,1
3,3:10,165,1
4,3:15,208,1
3,3:20,168,1
4,3:25,210,1
6,3:30,139,1
3,3:35,165,1
6,3:40,129,1
9,3:45,186,1
11,3:50,174,1
10,3:55,251,1
9,4:00,209,1
9,4:05,209,1
14,4:10,211,1
11,4:15,260,1
15,4:20,218,1
17,4:25,119,1
16,4:30,179,1
14,4:35,166,1
26,4:40,212,1
35,4:45,157,1
34,4:50,184,1
26,4:55,250,1
50,5:00,396,1
39,5:05,198,1
45,5:10,267,1
55,5:15,391,1
62,5:20,267,1
72,5:25,451,1
55,5:30,308,1
77,5:35,360,1
84,5:40,398,1
103,5:45,500,0
77,5:50,311,1
74,5:55,392,1
82,6:00,465,1
94,6:05,288,1
103,6:10,446,0
103,6:15,422,0
124,6:20,345,0
155,6:25,1005,0
133,6:30,284,0
153,6:35,784,0
167,6:40,1070,0
165,6:45,556,0
157,6:50,501,0
150,6:55,1077,0
137,7:00,782,0
125,7:05,505,0
132,7:10,910,0
128,7:15,585,0
122,7:20,502,0
116,7:25,376,0
97,7:30,350,1
89,7:35,408,1
78,7:40,321,1
81,7:45,598,1
77,7:50,456,1
77,7:55,487,1
89,8:00,408,1
80,8:05,430,1
75,8:10,242,1
74,8:15,451,1
80,8:20,345,1
96,8:25,288,1
108,8:30,488,0
90,8:35,284,1
93,8:40,248,1
86,8:45,576,1
74,8:50,437,1
85,8:55,544,1
84,9:00,453,1
102,9:05,735,0
95,9:10,297,1
107,9:15,515,0
117,9:20,724,0
111,9:25,656,0
108,9:30,717,0
114,9:35,715,0
108,9:40,735,0
109,9:45,503,0
133,9:50,545,0
103,9:55,817,0
110,10:00,401,0
105,10:05,756,0
106,10:10,358,0
110,10:15,818,0
104,10:20,762,0
109,10:25,253,0
107,10:30,740,0
108,10:35,433,0
116,10:40,505,0
114,10:45,540,0
101,10:50,513,0
104,10:55,397,0
116,11:00,431,0
113,11:05,634,0
120,11:10,400,0
125,11:15,474,0
86,11:20,381,1
110,11:25,516,0
96,11:30,557,1
110,11:35,589,0
114,11:40,401,0
95,11:45,431,1
112,11:50,757,0
115,11:55,377,0
100,12:00,502,1
88,12:05,514,1
106,12:10,306,0
112,12:15,251,0
96,12:20,316,1
108,12:25,399,0
112,12:30,677,0
111,12:35,401,0
110,12:40,681,0
87,12:45,271,1
119,12:50,892,0
97,12:55,502,1
94,13:00,525,1
101,13:05,442,0
108,13:10,479,0
109,13:15,781,0
99,13:20,533,1
96,13:25,516,1
106,13:30,737,0
93,13:35,258,1
115,13:40,508,0
111,13:45,443,0
118,13:50,393,0
103,13:55,354,0
111,14:00,744,0
103,14:05,723,0
102,14:10,338,0
108,14:15,434,0
111,14:20,409,0
98,14:25,291,1
103,14:30,647,0
104,14:35,713,0
111,14:40,896,0
108,14:45,576,0
109,14:50,786,0
107,14:55,497,0
108,15:00,261,0
103,15:05,570,0
96,15:10,238,1
117,15:15,512,0
113,15:20,701,0
99,15:25,401,1
105,15:30,673,0
109,15:35,443,0
81,15:40,503,1
106,15:45,264,0
96,15:50,318,1
91,15:55,326,1
94,16:00,405,1
90,16:05,533,1
102,16:10,559,0
94,16:15,296,1
93,16:20,243,1
99,16:25,327,1
87,16:30,333,1
94,16:35,422,1
93,16:40,335,1
101,16:45,626,0
81,16:50,298,1
91,16:55,406,1
82,17:00,384,1
89,17:05,324,1
103,17:10,615,0
98,17:15,321,1
109,17:20,290,0
93,17:25,494,1
98,17:30,230,1
85,17:35,301,1
79,17:40,484,1
73,17:45,566,1
100,17:50,552,1
88,17:55,419,1
73,18:00,272,1
81,18:05,334,1
80,18:10,563,1
85,18:15,255,1
91,18:20,371,1
89,18:25,329,1
93,18:30,374,1
103,18:35,570,0
80,18:40,338,1
73,18:45,251,1
76,18:50,391,1
81,18:55,526,1
78,19:00,404,1
91,19:05,325,1
84,19:10,289,1
90,19:15,384,1
80,19:20,458,1
94,19:25,513,1
97,19:30,488,1
96,19:35,443,1
79,19:40,485,1
78,19:45,515,1
67,19:50,223,1
84,19:55,397,1
67,20:00,389,1
71,20:05,487,1
71,20:10,386,1
79,20:15,372,1
65,20:20,346,1
59,20:25,450,1
61,20:30,283,1
37,20:35,186,1
70,20:40,311,1
56,20:45,502,1
60,20:50,249,1
50,20:55,395,1
54,21:00,370,1
51,21:05,446,1
52,21:10,190,1
46,21:15,192,1
50,21:20,192,1
53,21:25,297,1
47,21:30,145,1
45,21:35,179,1
48,21:40,259,1
48,21:45,278,1
45,21:50,188,1
38,21:55,229,1
32,22:00,126,1
46,22:05,199,1
57,22:10,531,1
54,22:15,403,1
48,22:20,159,1
45,22:25,150,1
50,22:30,466,1
38,22:35,174,1
33,22:40,236,1
49,22:45,186,1
38,22:50,195,1
37,22:55,186,1
27,23:00,237,1
26,23:05,151,1
38,23:10,167,1
34,23:15,130,1
29,23:20,177,1
22,23:25,250,1
18,23:30,223,1
24,23:35,176,1
12,23:40,167,1
31,23:45,201,1
22,23:50,135,1
23,23:55,168,1
24,0:00,247,1
14,0:05,184,1
7,0:10,181,1
20,0:15,223,1
7,0:20,209,1
13,0:25,221,1
12,0:30,192,1
8,0:35,232,1
12,0:40,197,1
11,0:45,153,1
9,0:50,189,1
11,0:55,195,1
10,1:00,194,1
5,1:05,251,1
6,1:10,252,1
6,1:15,267,1
2,1:20,233,1
5,1:25,169,1
9,1:30,163,1
6,1:35,293,1
7,1:40,133,1
6,1:45,218,1
2,1:50,144,1
5,1:55,121,1
3,2:00,134,1
6,2:05,196,1
6,2:10,148,1
7,2:15,192,1
4,2:20,151,1
5,2:25,198,1
8,2:30,238,1
8,2:35,242,1
4,2:40,201,1
9,2:45,162,1
3,2:50,201,1
4,2:55,245,1
6,3:00,129,1
7,3:05,201,1
6,3:10,105,1
5,3:15,166,1
5,3:20,213,1
8,3:25,249,1
5,3:30,134,1
9,3:35,213,1
11,3:40,159,1
15,3:45,234,1
5,3:50,155,1
7,3:55,208,1
15,4:00,212,1
13,4:05,188,1
18,4:10,200,1
7,4:15,218,1
20,4:20,195,1
19,4:25,246,1
32,4:30,193,1
35,4:35,188,1
43,4:40,184,1
41,4:45,239,1
49,4:50,239,1
61,4:55,453,1
75,5:00,421,1
72,5:05,392,1
65,5:10,453,1
62,5:15,463,1
90,5:20,467,1
85,5:25,501,1
80,5:30,427,1
104,5:35,575,0
123,5:40,596,0
135,5:45,783,0
102,5:50,700,0
108,5:55,623,0
126,6:00,549,0
108,6:05,429,0
131,6:10,810,0
135,6:15,693,0
158,6:20,1006,0
170,6:25,1215,0
163,6:30,557,0
154,6:35,1130,0
173,6:40,1248,0
165,6:45,1199,0
153,6:50,1010,0
135,6:55,989,0
145,7:00,847,0
132,7:05,474,0
134,7:10,448,0
116,7:15,479,0
110,7:20,311,0
115,7:25,774,0
90,7:30,419,1
84,7:35,425,1
85,7:40,375,1
73,7:45,464,1
77,7:50,285,1
65,7:55,352,1
80,8:00,398,1
79,8:05,380,1
80,8:10,392,1
68,8:15,440,1
70,8:20,504,1
84,8:25,457,1
78,8:30,388,1
72,8:35,514,1
82,8:40,308,1
84,8:45,457,1
82,8:50,319,1
85,8:55,204,1
90,9:00,538,1
95,9:05,441,1
105,9:10,416,0
97,9:15,444,1
89,9:20,367,1
107,9:25,335,0
124,9:30,809,0
109,9:35,731,0
109,9:40,602,0
100,9:45,746,1
104,9:50,365,0
100,9:55,494,1
100,10:00,781,1
119,10:05,879,0
82,10:10,299,1
113,10:15,440,0
93,10:20,489,1
111,10:25,623,0
117,10:30,527,0
117,10:35,790,0
111,10:40,720,0
113,10:45,684,0
115,10:50,570,0
94,10:55,427,1
120,11:00,284,0
98,11:05,354,1
108,11:10,455,0
72,11:15,416,1
64,11:20,497,1
96,11:25,467,1
95,11:30,256,1
92,11:35,246,1
86,11:40,291,1
81,11:45,453,1
108,11:50,757,0
103,11:55,518,0
115,12:00,832,0
94,12:05,356,1
89,12:10,443,1
77,12:15,576,1
82,12:20,440,1
110,12:25,339,0
86,12:30,295,1
86,12:35,338,1
97,12:40,309,1
91,12:45,363,1
94,12:50,255,1
83,12:55,293,1
98,13:00,471,1
98,13:05,338,1
78,13:10,311,1
97,13:15,522,1
91,13:20,353,1
85,13:25,266,1
80,13:30,404,1
95,13:35,215,1
104,13:40,475,0
96,13:45,280,1
96,13:50,527,1
98,13:55,509,1
114,14:00,649,0
61,14:05,325,1
90,14:10,342,1
92,14:15,377,1
99,14:20,506,1
80,14:25,282,1
121,14:30,695,0
107,14:35,401,0
97,14:40,318,1
116,14:45,524,0
105,14:50,665,0
109,14:55,384,0
84,15:00,485,1
90,15:05,272,1
87,15:10,396,1
113,15:15,654,0
99,15:20,444,1
103,15:25,749,0
81,15:30,308,1
104,15:35,755,0
100,15:40,712,1
107,15:45,298,0
96,15:50,379,1
83,15:55,291,1
85,16:00,377,1
121,16:05,307,0
90,16:10,396,1
109,16:15,261,0
97,16:20,270,1
79,16:25,262,1
84,16:30,355,1
87,16:35,294,1
86,16:40,500,1
83,16:45,465,1
95,16:50,499,1
85,16:55,274,1
73,17:00,562,1
81,17:05,354,1
94,17:10,378,1
101,17:15,468,0
109,17:20,583,0
112,17:25,528,0
86,17:30,540,1
68,17:35,331,1
87,17:40,347,1
80,17:45,381,1
83,17:50,494,1
82,17:55,374,1
73,18:00,544,1
75,18:05,446,1
87,18:10,430,1
91,18:15,489,1
84,18:20,437,1
74,18:25,524,1
67,18:30,317,1
85,18:35,355,1
71,18:40,520,1
70,18:45,508,1
68,18:50,458,1
71,18:55,375,1
69,19:00,211,1
67,19:05,261,1
62,19:10,468,1
62,19:15,231,1
68,19:20,241,1
68,19:25,479,1
62,19:30,205,1
50,19:35,407,1
59,19:40,524,1
61,19:45,316,1
61,19:50,401,1
48,19:55,170,1
49,20:00,266,1
58,20:05,369,1
56,20:10,395,1
57,20:15,451,1
61,20:20,461,1
45,20:25,225,1
57,20:30,391,1
48,20:35,271,1
40,20:40,174,1
38,20:45,205,1
49,20:50,174,1
37,20:55,192,1
37,21:00,182,1
44,21:05,208,1
54,21:10,306,1
49,21:15,246,1
33,21:20,186,1
44,21:25,140,1
34,21:30,243,1
37,21:35,187,1
36,21:40,203,1
37,21:45,206,1
25,21:50,193,1
33,21:55,195,1
30,22:00,223,1
35,22:05,165,1
31,22:10,175,1
30,22:15,173,1
31,22:20,282,1
18,22:25,177,1
20,22:30,280,1
21,22:35,178,1
25,22:40,223,1
16,22:45,220,1
27,22:50,191,1
21,22:55,192,1
20,23:00,204,1
11,23:05,201,1
16,23:10,207,1
13,23:15,137,1
19,23:20,226,1
17,23:25,237,1
13,23:30,159,1
19,23:35,160,1
6,23:40,180,1
14,23:45,192,1
11,23:50,211,1
10,23:55,207,1
