5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,Safe,Clearance Time in Seconds,Time
12/01/2016 19:55,59,1,100,1,53,19:55
12/01/2016 20:00,52,1,100,1,24,20:00
12/01/2016 20:05,47,1,100,1,37,20:05
12/01/2016 20:10,56,1,100,1,50,20:10
12/01/2016 20:15,58,1,100,1,56,20:15
12/01/2016 20:20,55,1,100,1,51,20:20
12/01/2016 20:25,44,1,100,1,9,20:25
12/01/2016 20:30,52,1,100,1,9,20:30
12/01/2016 20:35,44,1,100,1,26,20:35
12/01/2016 20:40,47,1,100,1,30,20:40
12/01/2016 20:45,46,1,100,1,21,20:45
12/01/2016 20:50,44,1,100,1,1,20:50
12/01/2016 20:55,49,1,100,1,41,20:55
12/01/2016 21:00,38,1,100,1,1,21:00
12/01/2016 21:05,42,1,100,1,43,21:05
12/01/2016 21:10,48,1,100,1,20,21:10
12/01/2016 21:15,42,1,100,1,31,21:15
12/01/2016 21:20,47,1,100,1,42,21:20
12/01/2016 21:25,37,1,100,1,52,21:25
12/01/2016 21:30,44,1,100,1,18,21:30
12/01/2016 21:35,48,1,100,1,58,21:35
12/01/2016 21:40,29,1,100,1,30,21:40
12/01/2016 21:45,43,1,100,1,24,21:45
12/01/2016 21:50,31,1,100,1,14,21:50
12/01/2016 21:55,27,1,100,1,18,21:55
12/01/2016 22:00,30,1,100,1,28,22:00
12/01/2016 22:05,29,1,100,1,38,22:05
12/01/2016 22:10,30,1,100,1,26,22:10
12/01/2016 22:15,36,1,100,1,30,22:15
12/01/2016 22:20,27,1,100,1,56,22:20
12/01/2016 22:25,24,1,100,1,1,22:25
12/01/2016 22:30,28,1,100,1,12,22:30
12/01/2016 22:35,22,1,100,1,3,22:35
12/01/2016 22:40,25,1,100,1,11,22:40
12/01/2016 22:45,20,1,100,1,57,22:45
12/01/2016 22:50,20,1,100,1,58,22:50
12/01/2016 22:55,16,1,100,1,37,22:55
12/01/2016 23:00,25,1,100,1,48,23:00
12/01/2016 23:05,25,1,100,1,41,23:05
12/01/2016 23:10,19,1,100,1,47,23:10
12/01/2016 23:15,25,1,100,1,42,23:15
12/01/2016 23:20,20,1,100,1,19,23:20
12/01/2016 23:25,14,1,100,1,41,23:25
12/01/2016 23:30,10,1,100,1,38,23:30
12/01/2016 23:35,15,1,100,1,10,23:35
12/01/2016 23:40,12,1,100,1,15,23:40
12/01/2016 23:45,15,1,100,1,40,23:45
12/01/2016 23:50,16,1,100,1,12,23:50
12/01/2016 23:55,17,1,100,1,32,23:55
13/01/2016 0:00,17,1,100,1,10,0:00
13/01/2016 0:05,8,1,100,1,4,0:05
13/01/2016 0:10,11,1,100,1,6,0:10
13/01/2016 0:15,10,1,100,1,12,0:15
13/01/2016 0:20,9,1,100,1,30,0:20
13/01/2016 0:25,11,1,100,1,26,0:25
13/01/2016 0:30,17,1,100,1,47,0:30
13/01/2016 0:35,7,1,100,1,37,0:35
13/01/2016 0:40,7,1,100,1,39,0:40
13/01/2016 0:45,8,1,100,1,19,0:45
13/01/2016 0:50,7,1,100,1,12,0:50
13/01/2016 0:55,3,1,100,1,32,0:55
13/01/2016 1:00,3,1,100,1,52,1:00
13/01/2016 1:05,9,1,100,1,26,1:05
13/01/2016 1:10,4,1,100,1,3,1:10
13/01/2016 1:15,4,1,100,1,30,1:15
13/01/2016 1:20,5,1,100,1,29,1:20
13/01/2016 1:25,4,1,100,1,14,1:25
13/01/2016 1:30,1,1,100,1,50,1:30
13/01/2016 1:35,5,1,100,1,18,1:35
13/01/2016 1:40,2,1,100,1,27,1:40
13/01/2016 1:45,4,1,100,1,50,1:45
13/01/2016 1:50,3,1,100,1,37,1:50
13/01/2016 1:55,2,1,100,1,12,1:55
13/01/2016 2:00,4,1,100,1,25,2:00
13/01/2016 2:05,7,1,100,1,39,2:05
13/01/2016 2:10,4,1,100,1,30,2:10
13/01/2016 2:15,6,1,100,1,25,2:15
13/01/2016 2:20,5,1,100,1,14,2:20
13/01/2016 2:25,4,1,100,1,15,2:25
13/01/2016 2:30,4,1,100,1,31,2:30
13/01/2016 2:35,2,1,100,1,10,2:35
13/01/2016 2:40,4,1,100,1,29,2:40
13/01/2016 2:45,6,1,100,1,59,2:45
13/01/2016 2:50,3,1,100,1,3,2:50
13/01/2016 2:55,4,1,100,1,20,2:55
13/01/2016 3:00,5,1,100,1,2,3:00
13/01/2016 3:05,4,1,100,1,1,3:05
13/01/2016 3:10,3,1,100,1,21,3:10
13/01/2016 3:15,6,1,100,1,53,3:15
13/01/2016 3:20,2,1,100,1,49,3:20
13/01/2016 3:25,3,1,100,1,3,3:25
13/01/2016 3:30,3,1,100,1,46,3:30
13/01/2016 3:35,7,1,100,1,19,3:35
13/01/2016 3:40,8,1,100,1,22,3:40
13/01/2016 3:45,13,1,100,1,34,3:45
13/01/2016 3:50,5,1,100,1,3,3:50
13/01/2016 3:55,8,1,100,1,30,3:55
13/01/2016 4:00,6,1,100,1,26,4:00
13/01/2016 4:05,13,1,100,1,47,4:05
13/01/2016 4:10,13,1,100,1,50,4:10
13/01/2016 4:15,13,1,100,1,10,4:15
13/01/2016 4:20,12,1,100,1,38,4:20
13/01/2016 4:25,19,1,100,1,24,4:25
13/01/2016 4:30,27,1,100,1,42,4:30
13/01/2016 4:35,25,1,100,1,38,4:35
13/01/2016 4:40,29,1,100,1,23,4:40
13/01/2016 4:45,29,1,100,1,31,4:45
13/01/2016 4:50,42,1,100,1,32,4:50
13/01/2016 4:55,39,1,100,1,44,4:55
13/01/2016 5:00,40,1,100,1,27,5:00
13/01/2016 5:05,50,1,100,1,50,5:05
13/01/2016 5:10,54,1,100,1,10,5:10
13/01/2016 5:15,48,1,100,1,47,5:15
13/01/2016 5:20,67,1,100,1,39,5:20
13/01/2016 5:25,71,1,100,1,17,5:25
13/01/2016 5:30,74,1,100,1,23,5:30
13/01/2016 5:35,87,1,100,1,22,5:35
13/01/2016 5:40,103,1,100,0,1104,5:40
13/01/2016 5:45,99,1,100,1,40,5:45
13/01/2016 5:50,91,1,100,1,26,5:50
13/01/2016 5:55,93,1,100,1,47,5:55
13/01/2016 6:00,96,1,100,1,28,6:00
13/01/2016 6:05,97,1,100,1,39,6:05
13/01/2016 6:10,113,1,100,0,1131,6:10
13/01/2016 6:15,120,1,100,0,935,6:15
13/01/2016 6:20,121,1,100,0,1364,6:20
13/01/2016 6:25,139,1,100,0,1517,6:25
13/01/2016 6:30,153,1,100,0,1469,6:30
13/01/2016 6:35,173,1,100,0,1827,6:35
13/01/2016 6:40,155,1,100,0,705,6:40
13/01/2016 6:45,164,1,100,0,199,6:45
13/01/2016 6:50,181,1,100,0,1841,6:50
13/01/2016 6:55,139,1,100,0,918,6:55
13/01/2016 7:00,143,1,100,0,1856,7:00
13/01/2016 7:05,145,1,100,0,660,7:05
13/01/2016 7:10,130,1,100,0,677,7:10
13/01/2016 7:15,134,1,100,0,1523,7:15
13/01/2016 7:20,122,1,100,0,820,7:20
13/01/2016 7:25,98,1,100,1,10,7:25
13/01/2016 7:30,92,1,100,1,22,7:30
13/01/2016 7:35,86,1,100,1,38,7:35
13/01/2016 7:40,84,1,100,1,41,7:40
13/01/2016 7:45,78,1,100,1,27,7:45
13/01/2016 7:50,82,1,100,1,18,7:50
13/01/2016 7:55,70,1,100,1,8,7:55
13/01/2016 8:00,90,1,100,1,8,8:00
13/01/2016 8:05,79,1,100,1,39,8:05
13/01/2016 8:10,75,1,100,1,1,8:10
13/01/2016 8:15,88,1,100,1,49,8:15
13/01/2016 8:20,83,1,100,1,44,8:20
13/01/2016 8:25,71,1,100,1,51,8:25
13/01/2016 8:30,71,1,100,1,41,8:30
13/01/2016 8:35,82,1,100,1,20,8:35
13/01/2016 8:40,74,1,100,1,22,8:40
13/01/2016 8:45,84,1,100,1,7,8:45
13/01/2016 8:50,71,1,100,1,15,8:50
13/01/2016 8:55,92,1,100,1,27,8:55
13/01/2016 9:00,87,1,100,1,34,9:00
13/01/2016 9:05,82,1,100,1,6,9:05
13/01/2016 9:10,117,1,100,0,727,9:10
13/01/2016 9:15,118,1,100,0,1318,9:15
13/01/2016 9:20,113,1,100,0,932,9:20
13/01/2016 9:25,121,1,100,0,1556,9:25
13/01/2016 9:30,125,1,100,0,1772,9:30
13/01/2016 9:35,109,1,100,0,1060,9:35
13/01/2016 9:40,112,1,100,0,725,9:40
13/01/2016 9:45,109,1,100,0,968,9:45
13/01/2016 9:50,105,1,100,0,692,9:50
13/01/2016 9:55,98,1,100,1,13,9:55
13/01/2016 10:00,100,1,100,1,32,10:00
13/01/2016 10:05,97,1,100,1,23,10:05
13/01/2016 10:10,121,1,100,0,1286,10:10
13/01/2016 10:15,101,1,100,0,630,10:15
13/01/2016 10:20,111,1,100,0,1225,10:20
13/01/2016 10:25,101,1,100,0,225,10:25
13/01/2016 10:30,109,1,100,0,1285,10:30
13/01/2016 10:35,101,1,100,0,1426,10:35
13/01/2016 10:40,111,1,100,0,1831,10:40
13/01/2016 10:45,110,1,100,0,1478,10:45
13/01/2016 10:50,98,1,100,1,59,10:50
13/01/2016 10:55,93,1,100,1,28,10:55
13/01/2016 11:00,86,1,100,1,49,11:00
13/01/2016 11:05,82,1,100,1,6,11:05
13/01/2016 11:10,111,1,100,0,957,11:10
13/01/2016 11:15,120,1,100,0,1629,11:15
13/01/2016 11:20,113,1,100,0,1664,11:20
13/01/2016 11:25,118,1,100,0,1221,11:25
13/01/2016 11:30,121,1,100,0,1785,11:30
13/01/2016 11:35,99,1,100,1,32,11:35
13/01/2016 11:40,100,1,100,1,48,11:40
13/01/2016 11:45,110,1,100,0,690,11:45
13/01/2016 11:50,109,1,100,0,291,11:50
13/01/2016 11:55,95,1,100,1,56,11:55
13/01/2016 12:00,83,1,100,1,41,12:00
13/01/2016 12:05,84,1,100,1,27,12:05
13/01/2016 12:10,83,1,100,1,49,12:10
13/01/2016 12:15,86,1,100,1,20,12:15
13/01/2016 12:20,114,1,100,0,1634,12:20
13/01/2016 12:25,104,1,100,0,1237,12:25
13/01/2016 12:30,100,1,100,1,34,12:30
13/01/2016 12:35,115,1,100,0,1688,12:35
13/01/2016 12:40,105,1,100,0,906,12:40
13/01/2016 12:45,92,1,100,1,6,12:45
13/01/2016 12:50,89,1,100,1,30,12:50
13/01/2016 12:55,80,1,100,1,14,12:55
13/01/2016 13:00,78,1,100,1,1,13:00
13/01/2016 13:05,86,1,100,1,30,13:05
13/01/2016 13:10,90,1,100,1,23,13:10
13/01/2016 13:15,101,1,100,0,982,13:15
13/01/2016 13:20,88,1,100,1,16,13:20
13/01/2016 13:25,104,1,100,0,1017,13:25
13/01/2016 13:30,81,1,100,1,25,13:30
13/01/2016 13:35,99,1,100,1,15,13:35
13/01/2016 13:40,100,1,100,1,9,13:40
13/01/2016 13:45,91,1,100,1,56,13:45
13/01/2016 13:50,102,1,100,0,1588,13:50
13/01/2016 13:55,66,1,100,1,34,13:55
13/01/2016 14:00,97,1,100,1,57,14:00
13/01/2016 14:05,89,1,100,1,12,14:05
13/01/2016 14:10,93,1,100,1,23,14:10
13/01/2016 14:15,107,1,100,0,1335,14:15
13/01/2016 14:20,89,1,100,1,38,14:20
13/01/2016 14:25,106,1,100,0,1152,14:25
13/01/2016 14:30,97,1,100,1,4,14:30
13/01/2016 14:35,101,1,100,0,1133,14:35
13/01/2016 14:40,102,1,100,0,790,14:40
13/01/2016 14:45,104,1,100,0,1338,14:45
13/01/2016 14:50,113,1,100,0,627,14:50
13/01/2016 14:55,100,1,100,1,33,14:55
13/01/2016 15:00,94,1,100,1,5,15:00
13/01/2016 15:05,84,1,100,1,28,15:05
13/01/2016 15:10,94,1,100,1,27,15:10
13/01/2016 15:15,111,1,100,0,759,15:15
13/01/2016 15:20,117,1,100,0,623,15:20
13/01/2016 15:25,123,1,100,0,1791,15:25
13/01/2016 15:30,91,1,100,1,24,15:30
13/01/2016 15:35,118,1,100,0,649,15:35
13/01/2016 15:40,106,1,100,0,674,15:40
13/01/2016 15:45,101,1,100,0,272,15:45
13/01/2016 15:50,93,1,100,1,50,15:50
13/01/2016 15:55,97,1,100,1,9,15:55
13/01/2016 16:00,97,1,100,1,48,16:00
13/01/2016 16:05,99,1,100,1,49,16:05
13/01/2016 16:10,115,1,100,0,1561,16:10
13/01/2016 16:15,119,1,100,0,392,16:15
13/01/2016 16:20,112,1,100,0,464,16:20
13/01/2016 16:25,92,1,100,1,41,16:25
13/01/2016 16:30,107,1,100,0,1553,16:30
13/01/2016 16:35,101,1,100,0,612,16:35
13/01/2016 16:40,105,1,100,0,837,16:40
13/01/2016 16:45,104,1,100,0,1207,16:45
13/01/2016 16:50,96,1,100,1,38,16:50
13/01/2016 16:55,88,1,100,1,12,16:55
13/01/2016 17:00,105,1,100,0,1217,17:00
13/01/2016 17:05,85,1,100,1,45,17:05
13/01/2016 17:10,94,1,100,1,34,17:10
13/01/2016 17:15,121,1,100,0,1621,17:15
13/01/2016 17:20,112,1,100,0,545,17:20
13/01/2016 17:25,105,1,100,0,903,17:25
13/01/2016 17:30,96,1,100,1,44,17:30
13/01/2016 17:35,84,1,100,1,22,17:35
13/01/2016 17:40,88,1,100,1,30,17:40
13/01/2016 17:45,85,1,100,1,28,17:45
13/01/2016 17:50,69,1,100,1,50,17:50
13/01/2016 17:55,67,1,100,1,30,17:55
13/01/2016 18:00,88,1,100,1,33,18:00
13/01/2016 18:05,78,1,100,1,49,18:05
13/01/2016 18:10,64,1,100,1,31,18:10
13/01/2016 18:15,89,1,100,1,55,18:15
13/01/2016 18:20,86,1,100,1,32,18:20
13/01/2016 18:25,75,1,100,1,40,18:25
13/01/2016 18:30,73,1,100,1,53,18:30
13/01/2016 18:35,86,1,100,1,11,18:35
13/01/2016 18:40,87,1,100,1,17,18:40
13/01/2016 18:45,88,1,100,1,30,18:45
13/01/2016 18:50,73,1,100,1,24,18:50
13/01/2016 18:55,92,1,100,1,15,18:55
13/01/2016 19:00,74,1,100,1,41,19:00
13/01/2016 19:05,67,1,100,1,34,19:05
13/01/2016 19:10,75,1,100,1,1,19:10
13/01/2016 19:15,71,1,100,1,3,19:15
13/01/2016 19:20,65,1,100,1,51,19:20
13/01/2016 19:25,65,1,100,1,18,19:25
13/01/2016 19:30,51,1,100,1,37,19:30
13/01/2016 19:35,75,1,100,1,54,19:35
13/01/2016 19:40,63,1,100,1,53,19:40
13/01/2016 19:45,57,1,100,1,4,19:45
13/01/2016 19:50,66,1,100,1,17,19:50
13/01/2016 19:55,56,1,100,1,12,19:55
13/01/2016 20:00,57,1,100,1,7,20:00
13/01/2016 20:05,62,1,100,1,51,20:05
13/01/2016 20:10,46,1,100,1,45,20:10
13/01/2016 20:15,58,1,100,1,57,20:15
13/01/2016 20:20,56,1,100,1,23,20:20
13/01/2016 20:25,48,1,100,1,35,20:25
13/01/2016 20:30,45,1,100,1,38,20:30
13/01/2016 20:35,42,1,100,1,33,20:35
13/01/2016 20:40,46,1,100,1,45,20:40
13/01/2016 20:45,49,1,100,1,39,20:45
13/01/2016 20:50,50,1,100,1,41,20:50
13/01/2016 20:55,47,1,100,1,22,20:55
13/01/2016 21:00,38,1,100,1,28,21:00
13/01/2016 21:05,44,1,100,1,50,21:05
13/01/2016 21:10,53,1,100,1,8,21:10
13/01/2016 21:15,48,1,100,1,16,21:15
13/01/2016 21:20,46,1,100,1,58,21:20
13/01/2016 21:25,53,1,100,1,35,21:25
13/01/2016 21:30,45,1,100,1,21,21:30
13/01/2016 21:35,43,1,100,1,23,21:35
13/01/2016 21:40,41,1,100,1,54,21:40
13/01/2016 21:45,35,1,100,1,40,21:45
13/01/2016 21:50,32,1,100,1,44,21:50
13/01/2016 21:55,35,1,100,1,36,21:55
13/01/2016 22:00,34,1,100,1,28,22:00
13/01/2016 22:05,29,1,100,1,20,22:05
13/01/2016 22:10,27,1,100,1,19,22:10
13/01/2016 22:15,31,1,100,1,58,22:15
13/01/2016 22:20,36,1,100,1,8,22:20
13/01/2016 22:25,34,1,100,1,8,22:25
13/01/2016 22:30,32,1,100,1,13,22:30
13/01/2016 22:35,25,1,100,1,5,22:35
13/01/2016 22:40,29,1,100,1,3,22:40
13/01/2016 22:45,26,1,100,1,43,22:45
13/01/2016 22:50,21,1,100,1,39,22:50
13/01/2016 22:55,16,1,100,1,35,22:55
13/01/2016 23:00,15,1,100,1,47,23:00
13/01/2016 23:05,16,1,100,1,11,23:05
13/01/2016 23:10,17,1,100,1,10,23:10
13/01/2016 23:15,22,1,100,1,57,23:15
13/01/2016 23:20,17,1,100,1,53,23:20
13/01/2016 23:25,13,1,100,1,18,23:25
13/01/2016 23:30,12,1,100,1,20,23:30
13/01/2016 23:35,9,1,100,1,24,23:35
13/01/2016 23:40,19,1,100,1,9,23:40
13/01/2016 23:45,14,1,100,1,53,23:45
13/01/2016 23:50,11,1,100,1,20,23:50
13/01/2016 23:55,13,1,100,1,12,23:55
14/01/2016 0:00,9,1,100,1,42,0:00
14/01/2016 0:05,13,1,100,1,46,0:05
14/01/2016 0:10,8,1,100,1,53,0:10
14/01/2016 0:15,6,1,100,1,32,0:15
14/01/2016 0:20,6,1,100,1,11,0:20
14/01/2016 0:25,7,1,100,1,16,0:25
14/01/2016 0:30,7,1,100,1,35,0:30
14/01/2016 0:35,10,1,100,1,39,0:35
14/01/2016 0:40,7,1,100,1,34,0:40
14/01/2016 0:45,7,1,100,1,11,0:45
14/01/2016 0:50,5,1,100,1,14,0:50
14/01/2016 0:55,7,1,100,1,20,0:55
14/01/2016 1:00,2,1,100,1,56,1:00
14/01/2016 1:05,8,1,100,1,26,1:05
14/01/2016 1:10,2,1,100,1,51,1:10
14/01/2016 1:15,6,1,100,1,8,1:15
14/01/2016 1:20,3,1,100,1,41,1:20
14/01/2016 1:25,5,1,100,1,3,1:25
14/01/2016 1:30,7,1,100,1,11,1:30
14/01/2016 1:35,4,1,100,1,26,1:35
14/01/2016 1:40,5,1,100,1,38,1:40
14/01/2016 1:45,3,1,100,1,52,1:45
14/01/2016 1:50,3,1,100,1,26,1:50
14/01/2016 1:55,3,1,100,1,17,1:55
14/01/2016 2:00,5,1,100,1,53,2:00
14/01/2016 2:05,3,1,100,1,29,2:05
14/01/2016 2:10,9,1,100,1,39,2:10
14/01/2016 2:15,3,1,100,1,47,2:15
14/01/2016 2:20,4,1,100,1,36,2:20
14/01/2016 2:25,3,1,100,1,12,2:25
14/01/2016 2:30,5,1,100,1,28,2:30
14/01/2016 2:35,3,1,100,1,13,2:35
14/01/2016 2:40,3,1,100,1,45,2:40
14/01/2016 2:45,3,1,100,1,13,2:45
14/01/2016 2:50,5,1,100,1,38,2:50
14/01/2016 2:55,3,1,100,1,41,2:55
14/01/2016 3:00,2,1,100,1,4,3:00
14/01/2016 3:05,5,1,100,1,16,3:05
14/01/2016 3:10,5,1,100,1,56,3:10
14/01/2016 3:15,3,1,100,1,5,3:15
14/01/2016 3:20,2,1,100,1,17,3:20
14/01/2016 3:25,4,1,100,1,4,3:25
14/01/2016 3:30,5,1,100,1,55,3:30
14/01/2016 3:35,5,1,100,1,26,3:35
14/01/2016 3:40,3,1,100,1,44,3:40
14/01/2016 3:45,10,1,100,1,25,3:45
14/01/2016 3:50,4,1,100,1,23,3:50
14/01/2016 3:55,4,1,100,1,30,3:55
14/01/2016 4:00,8,1,100,1,50,4:00
14/01/2016 4:05,12,1,100,1,24,4:05
14/01/2016 4:10,21,1,100,1,30,4:10
14/01/2016 4:15,9,1,100,1,30,4:15
14/01/2016 4:20,13,1,100,1,31,4:20
14/01/2016 4:25,17,1,100,1,34,4:25
14/01/2016 4:30,21,1,100,1,13,4:30
14/01/2016 4:35,25,1,100,1,35,4:35
14/01/2016 4:40,22,1,100,1,55,4:40
14/01/2016 4:45,39,1,100,1,8,4:45
14/01/2016 4:50,47,1,100,1,30,4:50
14/01/2016 4:55,42,1,100,1,48,4:55
14/01/2016 5:00,46,1,100,1,53,5:00
14/01/2016 5:05,50,1,100,1,32,5:05
14/01/2016 5:10,69,1,100,1,9,5:10
14/01/2016 5:15,48,1,100,1,22,5:15
14/01/2016 5:20,67,1,100,1,37,5:20
14/01/2016 5:25,63,1,100,1,30,5:25
14/01/2016 5:30,84,1,100,1,3,5:30
14/01/2016 5:35,88,1,100,1,52,5:35
14/01/2016 5:40,101,1,100,0,959,5:40
14/01/2016 5:45,116,1,100,0,271,5:45
14/01/2016 5:50,86,1,100,1,54,5:50
14/01/2016 5:55,86,1,100,1,11,5:55
14/01/2016 6:00,87,1,100,1,12,6:00
14/01/2016 6:05,104,1,100,0,549,6:05
14/01/2016 6:10,119,1,100,0,1632,6:10
14/01/2016 6:15,135,1,100,0,660,6:15
14/01/2016 6:20,136,1,100,0,491,6:20
14/01/2016 6:25,130,1,100,0,1590,6:25
14/01/2016 6:30,146,1,100,0,1010,6:30
14/01/2016 6:35,147,1,100,0,1205,6:35
14/01/2016 6:40,159,1,100,0,1264,6:40
14/01/2016 6:45,167,1,100,0,1039,6:45
14/01/2016 6:50,154,1,100,0,898,6:50
14/01/2016 6:55,148,1,100,0,986,6:55
14/01/2016 7:00,156,1,100,0,270,7:00
14/01/2016 7:05,136,1,100,0,683,7:05
14/01/2016 7:10,137,1,100,0,1110,7:10
14/01/2016 7:15,138,1,100,0,1542,7:15
14/01/2016 7:20,144,1,100,0,694,7:20
14/01/2016 7:25,115,1,100,0,1837,7:25
14/01/2016 7:30,97,1,100,1,17,7:30
14/01/2016 7:35,92,1,100,1,25,7:35
14/01/2016 7:40,82,1,100,1,53,7:40
14/01/2016 7:45,73,1,100,1,32,7:45
14/01/2016 7:50,83,1,100,1,58,7:50
14/01/2016 7:55,75,1,100,1,6,7:55
14/01/2016 8:00,78,1,100,1,52,8:00
14/01/2016 8:05,103,1,100,0,1244,8:05
14/01/2016 8:10,83,1,100,1,34,8:10
14/01/2016 8:15,88,1,100,1,30,8:15
14/01/2016 8:20,96,1,100,1,14,8:20
14/01/2016 8:25,93,1,100,1,47,8:25
14/01/2016 8:30,85,1,100,1,52,8:30
14/01/2016 8:35,95,1,100,1,31,8:35
14/01/2016 8:40,81,1,100,1,20,8:40
14/01/2016 8:45,94,1,100,1,6,8:45
14/01/2016 8:50,91,1,100,1,13,8:50
14/01/2016 8:55,96,1,100,1,27,8:55
14/01/2016 9:00,89,1,100,1,39,9:00
14/01/2016 9:05,108,1,100,0,1751,9:05
14/01/2016 9:10,99,1,100,1,14,9:10
14/01/2016 9:15,105,1,100,0,952,9:15
14/01/2016 9:20,112,1,100,0,791,9:20
14/01/2016 9:25,115,1,100,0,694,9:25
14/01/2016 9:30,132,1,100,0,666,9:30
14/01/2016 9:35,128,1,100,0,1711,9:35
14/01/2016 9:40,130,1,100,0,1236,9:40
14/01/2016 9:45,125,1,100,0,212,9:45
14/01/2016 9:50,111,1,100,0,652,9:50
14/01/2016 9:55,125,1,100,0,1290,9:55
14/01/2016 10:00,110,1,100,0,517,10:00
14/01/2016 10:05,103,1,100,0,880,10:05
14/01/2016 10:10,110,1,100,0,1017,10:10
14/01/2016 10:15,116,1,100,0,827,10:15
14/01/2016 10:20,106,1,100,0,1703,10:20
14/01/2016 10:25,122,1,100,0,1700,10:25
14/01/2016 10:30,118,1,100,0,535,10:30
14/01/2016 10:35,116,1,100,0,445,10:35
14/01/2016 10:40,112,1,100,0,1093,10:40
14/01/2016 10:45,113,1,100,0,558,10:45
14/01/2016 10:50,100,1,100,1,40,10:50
14/01/2016 10:55,106,1,100,0,776,10:55
14/01/2016 11:00,88,1,100,1,46,11:00
14/01/2016 11:05,99,1,100,1,57,11:05
14/01/2016 11:10,101,1,100,0,601,11:10
14/01/2016 11:15,104,1,100,0,1475,11:15
14/01/2016 11:20,124,1,100,0,949,11:20
14/01/2016 11:25,107,1,100,0,446,11:25
14/01/2016 11:30,113,1,100,0,375,11:30
14/01/2016 11:35,119,1,100,0,487,11:35
14/01/2016 11:40,106,1,100,0,311,11:40
14/01/2016 11:45,111,1,100,0,961,11:45
14/01/2016 11:50,99,1,100,1,34,11:50
14/01/2016 11:55,91,1,100,1,50,11:55
14/01/2016 12:00,103,1,100,0,429,12:00
14/01/2016 12:05,90,1,100,1,48,12:05
14/01/2016 12:10,77,1,100,1,26,12:10
14/01/2016 12:15,99,1,100,1,58,12:15
14/01/2016 12:20,92,1,100,1,46,12:20
14/01/2016 12:25,93,1,100,1,46,12:25
14/01/2016 12:30,82,1,100,1,1,12:30
14/01/2016 12:35,107,1,100,0,549,12:35
14/01/2016 12:40,104,1,100,0,929,12:40
14/01/2016 12:45,98,1,100,1,14,12:45
14/01/2016 12:50,93,1,100,1,11,12:50
14/01/2016 12:55,80,1,100,1,28,12:55
14/01/2016 13:00,96,1,100,1,21,13:00
14/01/2016 13:05,95,1,100,1,20,13:05
14/01/2016 13:10,87,1,100,1,55,13:10
14/01/2016 13:15,93,1,100,1,22,13:15
14/01/2016 13:20,110,1,100,0,1771,13:20
14/01/2016 13:25,101,1,100,0,1055,13:25
14/01/2016 13:30,100,1,100,1,27,13:30
14/01/2016 13:35,103,1,100,0,1080,13:35
14/01/2016 13:40,99,1,100,1,35,13:40
14/01/2016 13:45,120,1,100,0,1013,13:45
14/01/2016 13:50,86,1,100,1,31,13:50
14/01/2016 13:55,94,1,100,1,50,13:55
14/01/2016 14:00,89,1,100,1,33,14:00
14/01/2016 14:05,95,1,100,1,47,14:05
14/01/2016 14:10,94,1,100,1,42,14:10
14/01/2016 14:15,103,1,100,0,993,14:15
14/01/2016 14:20,119,1,100,0,1084,14:20
14/01/2016 14:25,107,1,100,0,195,14:25
14/01/2016 14:30,96,1,100,1,7,14:30
14/01/2016 14:35,94,1,100,1,1,14:35
14/01/2016 14:40,94,1,100,1,18,14:40
14/01/2016 14:45,97,1,100,1,5,14:45
14/01/2016 14:50,83,1,100,1,18,14:50
14/01/2016 14:55,104,1,100,0,876,14:55
14/01/2016 15:00,107,1,100,0,267,15:00
14/01/2016 15:05,112,1,100,0,1663,15:05
14/01/2016 15:10,89,1,100,1,54,15:10
14/01/2016 15:15,103,1,100,0,1146,15:15
14/01/2016 15:20,121,1,100,0,1208,15:20
14/01/2016 15:25,109,1,100,0,963,15:25
14/01/2016 15:30,91,1,100,1,50,15:30
14/01/2016 15:35,121,1,100,0,1268,15:35
14/01/2016 15:40,115,1,100,0,1499,15:40
14/01/2016 15:45,105,1,100,0,1228,15:45
14/01/2016 15:50,103,1,100,0,1270,15:50
14/01/2016 15:55,86,1,100,1,1,15:55
14/01/2016 16:00,106,1,100,0,1623,16:00
14/01/2016 16:05,104,1,100,0,491,16:05
14/01/2016 16:10,85,1,100,1,4,16:10
14/01/2016 16:15,94,1,100,1,36,16:15
14/01/2016 16:20,98,1,100,1,33,16:20
14/01/2016 16:25,93,1,100,1,36,16:25
14/01/2016 16:30,90,1,100,1,15,16:30
14/01/2016 16:35,96,1,100,1,8,16:35
14/01/2016 16:40,111,1,100,0,603,16:40
14/01/2016 16:45,100,1,100,1,35,16:45
14/01/2016 16:50,85,1,100,1,10,16:50
14/01/2016 16:55,83,1,100,1,43,16:55
14/01/2016 17:00,99,1,100,1,15,17:00
14/01/2016 17:05,93,1,100,1,33,17:05
14/01/2016 17:10,102,1,100,0,1629,17:10
14/01/2016 17:15,110,1,100,0,1407,17:15
14/01/2016 17:20,112,1,100,0,384,17:20
14/01/2016 17:25,103,1,100,0,799,17:25
14/01/2016 17:30,88,1,100,1,24,17:30
14/01/2016 17:35,77,1,100,1,56,17:35
14/01/2016 17:40,76,1,100,1,49,17:40
14/01/2016 17:45,104,1,100,0,813,17:45
14/01/2016 17:50,92,1,100,1,17,17:50
14/01/2016 17:55,85,1,100,1,1,17:55
14/01/2016 18:00,64,1,100,1,41,18:00
